PERIODO,REGION,CANAL,FABRICANTE,CATEGORIA,MARCAS,SUBCATEGORIA,EMPAQUES,TAMANIOS,PRECIO_PROMEDIO,VENTA_LITROS,VENTA_VALOR,DIST_NUM_TIENDAS_HANDLING,DIST_POND_TIENDAS_HANDLING,PERIODO_raw,PERIODO_date,date,serie_id
45962,ANTIOQUIA,SUPERETES,POSTOBON,BEBIDAS LACTEAS,BILAC,AVENA,CAJA ASEPTICA,200-249 CC,NA,NA,NA,0,NA,45962,2025-11-01,2025-11-01,ANTIOQUIA | SUPERETES | POSTOBON | BEBIDAS LACTEAS | BILAC | AVENA | CAJA ASEPTICA | 200-249 CC
45962,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,113216.0799,16.148499999999999,1828269.8659000001,1.615567,7.3428000000000004,45962,2025-11-01,2025-11-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45962,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,79701.7595,26.930099999999999,2146376.3536999999,1.72327147,7.8452000000000002,45962,2025-11-01,2025-11-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45992,ANTIOQUIA,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,AMARILLOS,BLOQUE/ENTERO,1000-2000 GRS,69404.797200000001,74.522099999999995,5172191.2384000001,0.96326482999999996,6.2821999999999996,45992,2025-12-01,2025-12-01,ANTIOQUIA | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | AMARILLOS | BLOQUE/ENTERO | 1000-2000 GRS
45992,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,106705.3285,82.032700000000006,8753326.2024000008,3.1038533300000002,16.190799999999999,45992,2025-12-01,2025-12-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45992,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,102722.3431,84.382199999999997,8667937.2994999997,3.1038533300000002,15.3089,45992,2025-12-01,2025-12-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45992,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,47785.307800000002,319.24110000000002,15255034.236099999,3.31791218,16.703900000000001,45992,2025-12-01,2025-12-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45992,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,79738.948699999994,101.42910000000001,8087849.7978999997,3.1038533300000002,16.312899999999999,45992,2025-12-01,2025-12-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45992,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,97824.454299999998,141.64789999999999,13856628.526699999,3.2108827500000001,16.534300000000002,45992,2025-12-01,2025-12-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45992,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,98831.893400000001,62.640300000000003,6190859.4493000004,3.1038533300000002,16.312899999999999,45992,2025-12-01,2025-12-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45992,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,140537.96739999999,14.41,2025152.1106,1.7124708,8.4760000000000009,45992,2025-12-01,2025-12-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45992,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,83355.910900000003,63.796799999999998,5317840.3792000003,1.92652965,9.1702999999999992,45992,2025-12-01,2025-12-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45870,EJE CAFETERO,SUPER CADENA,COLANTA,QUESOS,COLANTA,FILADOS,TROZOS,300-499 GRS,55224.266300000003,14.785600000000001,816523.91200000001,1.3174669299999999,4.5041000000000002,45870,2025-08-01,2025-08-01,EJE CAFETERO | SUPER CADENA | COLANTA | QUESOS | COLANTA | FILADOS | TROZOS | 300-499 GRS
45870,EJE CAFETERO,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,FRESCOS,RALLADO/MOLIDO,300-499 GRS,24846.121500000001,47.256500000000003,1174140.74,1.9762004,6.4458000000000002,45870,2025-08-01,2025-08-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS
45870,EJE CAFETERO,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,FRESCOS,RALLADO/MOLIDO,300-499 GRS,39545.0841,20.142600000000002,796540.81,1.53704475,5.4706000000000001,45870,2025-08-01,2025-08-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS
45901,EJE CAFETERO,SUPER CADENA,COLANTA,QUESOS,COLANTA,FILADOS,TROZOS,300-499 GRS,50872.882899999997,13.5001,686789.00699999998,1.3130059599999999,4.5621,45901,2025-09-01,2025-09-01,EJE CAFETERO | SUPER CADENA | COLANTA | QUESOS | COLANTA | FILADOS | TROZOS | 300-499 GRS
45901,EJE CAFETERO,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,FRESCOS,RALLADO/MOLIDO,300-499 GRS,24970.482199999999,26.172000000000001,653527.46,1.3130059599999999,5.0913000000000004,45901,2025-09-01,2025-09-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS
45901,EJE CAFETERO,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,FRESCOS,RALLADO/MOLIDO,300-499 GRS,41076.150900000001,25.714600000000001,1056256.79,1.7506746099999999,5.5589000000000004,45901,2025-09-01,2025-09-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS
45931,EJE CAFETERO,SUPER CADENA,COLANTA,QUESOS,COLANTA,FILADOS,TROZOS,300-499 GRS,47302.406900000002,11.8927,562553.33499999996,1.31328099,4.4699,45931,2025-10-01,2025-10-01,EJE CAFETERO | SUPER CADENA | COLANTA | QUESOS | COLANTA | FILADOS | TROZOS | 300-499 GRS
45931,EJE CAFETERO,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,FRESCOS,RALLADO/MOLIDO,300-499 GRS,25020.393800000002,53.256500000000003,1332498.6000000001,1.31328099,5.1493000000000002,45931,2025-10-01,2025-10-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS
45931,EJE CAFETERO,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,FRESCOS,RALLADO/MOLIDO,300-499 GRS,44402.993799999997,24.7712,1099915.44,1.7510413199999999,5.6718999999999999,45931,2025-10-01,2025-10-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS
45962,EJE CAFETERO,SUPER CADENA,COLANTA,QUESOS,COLANTA,FILADOS,TROZOS,300-499 GRS,53427.0645,9.7071000000000005,518621.85800000001,1.1012405700000001,3.7265999999999999,45962,2025-11-01,2025-11-01,EJE CAFETERO | SUPER CADENA | COLANTA | QUESOS | COLANTA | FILADOS | TROZOS | 300-499 GRS
45962,EJE CAFETERO,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,FRESCOS,RALLADO/MOLIDO,300-499 GRS,25730.727200000001,61.599800000000002,1585007.6495999999,1.5417368,5.8922999999999996,45962,2025-11-01,2025-11-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS
45962,EJE CAFETERO,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,FRESCOS,RALLADO/MOLIDO,300-499 GRS,45165.620900000002,33.042499999999997,1492385.0284,1.76198491,5.8163,45962,2025-11-01,2025-11-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS
45992,EJE CAFETERO,SUPER CADENA,COLANTA,QUESOS,COLANTA,FILADOS,TROZOS,300-499 GRS,55249.224900000001,16.714300000000001,923452.12,1.1033598899999999,4.7541000000000002,45992,2025-12-01,2025-12-01,EJE CAFETERO | SUPER CADENA | COLANTA | QUESOS | COLANTA | FILADOS | TROZOS | 300-499 GRS
45992,EJE CAFETERO,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,FRESCOS,RALLADO/MOLIDO,300-499 GRS,25747.1499,66.171800000000005,1703735.2552,1.5447038399999999,6.3601000000000001,45992,2025-12-01,2025-12-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS
45992,EJE CAFETERO,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,FRESCOS,RALLADO/MOLIDO,300-499 GRS,46091.031799999997,42.085900000000002,1939782.5544,1.76537582,6.5446999999999997,45992,2025-12-01,2025-12-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS
45870,LLANOS,SUPER CADENA,LA FLORIDA,QUESOS,LA FLORIDA,OTROS TIPOS,BLOQUE/ENTERO,0-99 GRS,13137.460999999999,21.445499999999999,281739.42,2.1487985699999999,6.7137000000000002,45870,2025-08-01,2025-08-01,LLANOS | SUPER CADENA | LA FLORIDA | QUESOS | LA FLORIDA | OTROS TIPOS | BLOQUE/ENTERO | 0-99 GRS
45870,LLANOS,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,OTROS TIPOS,TROZOS,100-199 GRS,80607.475699999995,1.3671,110198.48,0.71626619000000002,3.8793000000000002,45870,2025-08-01,2025-08-01,LLANOS | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | OTROS TIPOS | TROZOS | 100-199 GRS
45901,LLANOS,SUPER CADENA,LA FLORIDA,QUESOS,LA FLORIDA,OTROS TIPOS,BLOQUE/ENTERO,0-99 GRS,12813.4845,25.4573,326196.71999999997,1.4184397200000001,3.1903999999999999,45901,2025-09-01,2025-09-01,LLANOS | SUPER CADENA | LA FLORIDA | QUESOS | LA FLORIDA | OTROS TIPOS | BLOQUE/ENTERO | 0-99 GRS
45901,LLANOS,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,OTROS TIPOS,TROZOS,100-199 GRS,71203.091499999995,2.5457000000000001,181261.71,0.70921986000000004,4.3361999999999998,45901,2025-09-01,2025-09-01,LLANOS | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | OTROS TIPOS | TROZOS | 100-199 GRS
45931,LLANOS,SUPER CADENA,LA FLORIDA,QUESOS,LA FLORIDA,OTROS TIPOS,BLOQUE/ENTERO,0-99 GRS,13090.598900000001,24.685500000000001,323147.98,1.41165775,2.8496999999999999,45931,2025-10-01,2025-10-01,LLANOS | SUPER CADENA | LA FLORIDA | QUESOS | LA FLORIDA | OTROS TIPOS | BLOQUE/ENTERO | 0-99 GRS
45931,LLANOS,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,OTROS TIPOS,TROZOS,100-199 GRS,76672.826799999995,1.0135000000000001,77707.91,0.70582887999999999,4.1500000000000004,45931,2025-10-01,2025-10-01,LLANOS | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | OTROS TIPOS | TROZOS | 100-199 GRS
45962,LLANOS,SUPER CADENA,LA FLORIDA,QUESOS,LA FLORIDA,OTROS TIPOS,BLOQUE/ENTERO,0-99 GRS,13148.1464,30.8569,405711.04,1.4048229000000001,2.6288,45962,2025-11-01,2025-11-01,LLANOS | SUPER CADENA | LA FLORIDA | QUESOS | LA FLORIDA | OTROS TIPOS | BLOQUE/ENTERO | 0-99 GRS
45962,LLANOS,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,OTROS TIPOS,TROZOS,100-199 GRS,80605.874800000005,1.0843,87400.95,0.70241145000000005,3.6634000000000002,45962,2025-11-01,2025-11-01,LLANOS | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | OTROS TIPOS | TROZOS | 100-199 GRS
45992,LLANOS,SUPER CADENA,LA FLORIDA,QUESOS,LA FLORIDA,OTROS TIPOS,BLOQUE/ENTERO,0-99 GRS,13148.131100000001,15.428900000000001,202861.2,1.4027153800000001,3.0108000000000001,45992,2025-12-01,2025-12-01,LLANOS | SUPER CADENA | LA FLORIDA | QUESOS | LA FLORIDA | OTROS TIPOS | BLOQUE/ENTERO | 0-99 GRS
45992,LLANOS,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,OTROS TIPOS,TROZOS,100-199 GRS,61497.220699999998,2.0977999999999999,129008.8695,0.70135769000000003,4.7686999999999999,45992,2025-12-01,2025-12-01,LLANOS | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | OTROS TIPOS | TROZOS | 100-199 GRS
45962,SANTANDERES,SUPERETES,PRODUCTOS LACTEOS COLFRANCE,BEBIDAS LACTEAS,COLFRANCE,AVENA,BOLSA,200-249 CC,5791.6502,947.39750000000004,5486994.8887,2.8833679299999999,20.5367,45962,2025-11-01,2025-11-01,SANTANDERES | SUPERETES | PRODUCTOS LACTEOS COLFRANCE | BEBIDAS LACTEAS | COLFRANCE | AVENA | BOLSA | 200-249 CC
45962,EJE CAFETERO,CONS LOCAL,ALPINA,BEBIDAS LACTEAS,ALPINA,KUMIS,BOLSA,1000-1500 CC,NA,NA,NA,0,NA,45962,2025-11-01,2025-11-01,EJE CAFETERO | CONS LOCAL | ALPINA | BEBIDAS LACTEAS | ALPINA | KUMIS | BOLSA | 1000-1500 CC
45931,CUNDI/BOYACA,HIPERMERCADOS,LACTEOS DE NARINO,BEBIDAS LACTEAS,COLACTEOS,YOG CTE + REF LACTEO,BOLSA,1000-1500 CC,8772.1049999999996,192.4256,1687977.5762,21.875,35.887900000000002,45931,2025-10-01,2025-10-01,CUNDI/BOYACA | HIPERMERCADOS | LACTEOS DE NARINO | BEBIDAS LACTEAS | COLACTEOS | YOG CTE + REF LACTEO | BOLSA | 1000-1500 CC
45931,EJE CAFETERO,SUPERETES,ALIVAL,BEBIDAS LACTEAS,SAN FERNANDO,AVENA,CAJA ASEPTICA,500-999 CC,7644.9597999999996,75.898399999999995,580240.21429999999,1.7185811499999999,6.9393000000000002,45931,2025-10-01,2025-10-01,EJE CAFETERO | SUPERETES | ALIVAL | BEBIDAS LACTEAS | SAN FERNANDO | AVENA | CAJA ASEPTICA | 500-999 CC
45931,PACIFICO,CONS LOCAL,GLORIA,BEBIDAS LACTEAS,ALGARRA,YOG CTE + REF LACTEO,VASO,150-199 CC,NA,NA,NA,0,NA,45931,2025-10-01,2025-10-01,PACIFICO | CONS LOCAL | GLORIA | BEBIDAS LACTEAS | ALGARRA | YOG CTE + REF LACTEO | VASO | 150-199 CC
45931,EJE CAFETERO,SUPER CADENA,ALPINA,LECHE SABORIZADA,ALPIN,CHOCOLATE,BOLSA,150-199 CC,12184.859700000001,6378.4868999999999,77720967.691,41.509572720000001,36.329500000000003,45931,2025-10-01,2025-10-01,EJE CAFETERO | SUPER CADENA | ALPINA | LECHE SABORIZADA | ALPIN | CHOCOLATE | BOLSA | 150-199 CC
45901,SANTANDERES,HIPERMERCADOS,ALPINA,LECHE SABORIZADA,ALPIN,CHOCOLATE,CAJA ASEPTICA,200-249 CC,15257.3711,488.97550000000001,7460480.6524,100,100,45901,2025-09-01,2025-09-01,SANTANDERES | HIPERMERCADOS | ALPINA | LECHE SABORIZADA | ALPIN | CHOCOLATE | CAJA ASEPTICA | 200-249 CC
45901,ATLANTICO,HIPERMERCADOS,PARMALAT,LECHE LARGA VIDA,PARMALAT,DESLACTOSADA,CAJA,751 - 900 CC,6444.4485000000004,47.957999999999998,309062.86,26.086956520000001,25.868400000000001,45901,2025-09-01,2025-09-01,ATLANTICO | HIPERMERCADOS | PARMALAT | LECHE LARGA VIDA | PARMALAT | DESLACTOSADA | CAJA | 751 - 900 CC
45870,ATLANTICO,SUPERETES,ALQUERIA,LECHE LARGA VIDA,ALQUERIA,DESCREMADA / DESLACTOSADA,BOLSA,1001 - 1100 CC,6500.0024999999996,71.110100000000003,462215.8272,2.7304415199999998,2.3645999999999998,45870,2025-08-01,2025-08-01,ATLANTICO | SUPERETES | ALQUERIA | LECHE LARGA VIDA | ALQUERIA | DESCREMADA / DESLACTOSADA | BOLSA | 1001 - 1100 CC
45870,CUNDI/BOYACA,SUPERETES,COLANTA,LECHE LARGA VIDA,COLANTA,ENTERA,CAJA,901 - 1000 CC,5691.2758000000003,2268.7860000000001,12912286.885,6.5990052300000004,12.704800000000001,45870,2025-08-01,2025-08-01,CUNDI/BOYACA | SUPERETES | COLANTA | LECHE LARGA VIDA | COLANTA | ENTERA | CAJA | 901 - 1000 CC
45870,ANTIOQUIA,TRADICIONAL,ALPINA,LECHE LARGA VIDA,ALPINA,ENTERA,BOLSA,1001 - 1100 CC,5454.5455000000002,2118.5560999999998,11555760.6655,0.75235211000000002,0.72509999999999997,45870,2025-08-01,2025-08-01,ANTIOQUIA | TRADICIONAL | ALPINA | LECHE LARGA VIDA | ALPINA | ENTERA | BOLSA | 1001 - 1100 CC
45901,ANTIOQUIA,TRADICIONAL,ALPINA,LECHE LARGA VIDA,ALPINA,ENTERA,BOLSA,1001 - 1100 CC,5454.5455000000002,751.82090000000005,4100841.2880000002,0.75235211000000002,0.81240000000000001,45901,2025-09-01,2025-09-01,ANTIOQUIA | TRADICIONAL | ALPINA | LECHE LARGA VIDA | ALPINA | ENTERA | BOLSA | 1001 - 1100 CC
45870,ATLANTICO,HIPERMERCADOS,COLANTA,BEBIDAS LACTEAS,COLANTA,YOG CTE + REF LACTEO,BOTELLA,1000-1500 CC,12055.9357,556.99220000000003,6715062.1260000002,52.173913040000002,60.840800000000002,45870,2025-08-01,2025-08-01,ATLANTICO | HIPERMERCADOS | COLANTA | BEBIDAS LACTEAS | COLANTA | YOG CTE + REF LACTEO | BOTELLA | 1000-1500 CC
46023,ATLANTICO,HIPERMERCADOS,SAN MARTIN,BEBIDAS LACTEAS,SAN MARTIN,GRIEGO,BOTELLA,200-249 CC,38827.0939,241.53020000000001,9377915.7620000001,34.782608699999997,45.026899999999998,46023,2026-01-01,2026-01-01,ATLANTICO | HIPERMERCADOS | SAN MARTIN | BEBIDAS LACTEAS | SAN MARTIN | GRIEGO | BOTELLA | 200-249 CC
46023,ATLANTICO,HIPERMERCADOS,COLANTA,BEBIDAS LACTEAS,COLANTA,YOG CTE + REF LACTEO,BOTELLA,1000-1500 CC,14398.3637,410.4314,5909540.5779999997,52.173913040000002,61.202100000000002,46023,2026-01-01,2026-01-01,ATLANTICO | HIPERMERCADOS | COLANTA | BEBIDAS LACTEAS | COLANTA | YOG CTE + REF LACTEO | BOTELLA | 1000-1500 CC
46023,CUNDI/BOYACA,HIPERMERCADOS,FASALACT,BEBIDAS LACTEAS,SKETOS,GRIEGO,BOLSA,0 - 100CC,64539.065699999999,115.178,7433480.5060000001,60.9375,80.963499999999996,46023,2026-01-01,2026-01-01,CUNDI/BOYACA | HIPERMERCADOS | FASALACT | BEBIDAS LACTEAS | SKETOS | GRIEGO | BOLSA | 0 - 100CC
46023,CUNDI/BOYACA,HIPERMERCADOS,LACTEOS DE NARINO,BEBIDAS LACTEAS,COLACTEOS,YOG CTE + REF LACTEO,BOLSA,1000-1500 CC,8702.7263000000003,152.42910000000001,1326548.7379999999,21.875,35.707099999999997,46023,2026-01-01,2026-01-01,CUNDI/BOYACA | HIPERMERCADOS | LACTEOS DE NARINO | BEBIDAS LACTEAS | COLACTEOS | YOG CTE + REF LACTEO | BOLSA | 1000-1500 CC
46023,ANTIOQUIA,SUPER CADENA,COLANTA,BEBIDAS LACTEAS,COLANTA,LIGHT,BOTELLA,1000-1500 CC,19242.6021,7.7144000000000004,148445.13,0.32094421000000001,0.88739999999999997,46023,2026-01-01,2026-01-01,ANTIOQUIA | SUPER CADENA | COLANTA | BEBIDAS LACTEAS | COLANTA | LIGHT | BOTELLA | 1000-1500 CC
46023,PACIFICO,SUPER CADENA,OTROS FABRICANTES,BEBIDAS LACTEAS,OTRAS MARCAS,YOG CTE + REF LACTEO,BOTELLA,200-249 CC,30343.937099999999,1.1429,34680.085700000003,0.15390727000000001,0.38979999999999998,46023,2026-01-01,2026-01-01,PACIFICO | SUPER CADENA | OTROS FABRICANTES | BEBIDAS LACTEAS | OTRAS MARCAS | YOG CTE + REF LACTEO | BOTELLA | 200-249 CC
46023,EJE CAFETERO,SUPERETES,ALIVAL,BEBIDAS LACTEAS,SAN FERNANDO,AVENA,CAJA ASEPTICA,500-999 CC,7999.9978000000001,40.238500000000002,321907.91039999999,1.6354985500000001,7.0529000000000002,46023,2026-01-01,2026-01-01,EJE CAFETERO | SUPERETES | ALIVAL | BEBIDAS LACTEAS | SAN FERNANDO | AVENA | CAJA ASEPTICA | 500-999 CC
46023,SANTANDERES,SUPERETES,PRODUCTOS LACTEOS COLFRANCE,BEBIDAS LACTEAS,COLFRANCE,AVENA,BOLSA,200-249 CC,5791.6511,993.80520000000001,5755773.0269999998,2.92010842,20.1067,46023,2026-01-01,2026-01-01,SANTANDERES | SUPERETES | PRODUCTOS LACTEOS COLFRANCE | BEBIDAS LACTEAS | COLFRANCE | AVENA | BOLSA | 200-249 CC
46023,SANTANDERES,SUPERETES,OTROS FABRICANTES,BEBIDAS LACTEAS,OTRAS MARCAS,YOG CTE + REF LACTEO,VASO,150-199 CC,NA,NA,NA,0,NA,46023,2026-01-01,2026-01-01,SANTANDERES | SUPERETES | OTROS FABRICANTES | BEBIDAS LACTEAS | OTRAS MARCAS | YOG CTE + REF LACTEO | VASO | 150-199 CC
46023,ANTIOQUIA,CONS LOCAL,ALPINA,BEBIDAS LACTEAS,BON YURT,ADICIONES,VASO,150-199 CC,26584.418000000001,77249.37,2053629442.49,39.600019619999998,97.537599999999998,46023,2026-01-01,2026-01-01,ANTIOQUIA | CONS LOCAL | ALPINA | BEBIDAS LACTEAS | BON YURT | ADICIONES | VASO | 150-199 CC
46023,CENTRO,CONS LOCAL,SURCOLAC,BEBIDAS LACTEAS,PUREZA,YOG CTE + REF LACTEO,BOLSA,150-199 CC,9204.0095999999994,358.36810000000003,3298423.4330000002,4.5465413300000002,16.770199999999999,46023,2026-01-01,2026-01-01,CENTRO | CONS LOCAL | SURCOLAC | BEBIDAS LACTEAS | PUREZA | YOG CTE + REF LACTEO | BOLSA | 150-199 CC
46023,EJE CAFETERO,CONS LOCAL,ALPINA,BEBIDAS LACTEAS,ALPINA,KUMIS,BOLSA,1000-1500 CC,NA,NA,NA,0,NA,46023,2026-01-01,2026-01-01,EJE CAFETERO | CONS LOCAL | ALPINA | BEBIDAS LACTEAS | ALPINA | KUMIS | BOLSA | 1000-1500 CC
46023,CUNDI/BOYACA,CONS LOCAL,ALPINA,BEBIDAS LACTEAS,REGENERIS,FUNCIONALES,VASO,150-199 CC,20902.026600000001,2737.2114999999999,57213267.57,6.4530389000000001,21.1264,46023,2026-01-01,2026-01-01,CUNDI/BOYACA | CONS LOCAL | ALPINA | BEBIDAS LACTEAS | REGENERIS | FUNCIONALES | VASO | 150-199 CC
46023,SANTANDERES,TRADICIONAL,GLORIA,BEBIDAS LACTEAS,ALGARRA,YOG CTE + REF LACTEO,VASO,150-199 CC,16457.874400000001,965.69740000000002,15893326.470000001,5.8077520099999997,11.946199999999999,46023,2026-01-01,2026-01-01,SANTANDERES | TRADICIONAL | GLORIA | BEBIDAS LACTEAS | ALGARRA | YOG CTE + REF LACTEO | VASO | 150-199 CC
46023,SANTANDERES,HIPERMERCADOS,ALPINA,LECHE SABORIZADA,ALPIN,CHOCOLATE,CAJA ASEPTICA,200-249 CC,17418.0069,342.28120000000001,5961856.2929999996,100,100,46023,2026-01-01,2026-01-01,SANTANDERES | HIPERMERCADOS | ALPINA | LECHE SABORIZADA | ALPIN | CHOCOLATE | CAJA ASEPTICA | 200-249 CC
46023,ANTIOQUIA,SUPER CADENA,CELEMA,LECHE SABORIZADA,CELEMA,CHOCOLATE,CAJA ASEPTICA,250-499 CC,34352.146099999998,16.883099999999999,579970.71799999999,1.28377684,4.8987999999999996,46023,2026-01-01,2026-01-01,ANTIOQUIA | SUPER CADENA | CELEMA | LECHE SABORIZADA | CELEMA | CHOCOLATE | CAJA ASEPTICA | 250-499 CC
46023,EJE CAFETERO,SUPER CADENA,ALPINA,LECHE SABORIZADA,ALPIN,CHOCOLATE,BOLSA,150-199 CC,12950.7714,4483.8307000000004,58069066.369999997,40.969163000000002,36.955800000000004,46023,2026-01-01,2026-01-01,EJE CAFETERO | SUPER CADENA | ALPINA | LECHE SABORIZADA | ALPIN | CHOCOLATE | BOLSA | 150-199 CC
46023,LLANOS,SUPER CADENA,COLANTA,LECHE SABORIZADA,FRESCOLANTA,FRESA,BOLSA,200-249 CC,8259.6165000000001,0.68569999999999998,5663.6189999999997,0.69227340000000004,0.81569999999999998,46023,2026-01-01,2026-01-01,LLANOS | SUPER CADENA | COLANTA | LECHE SABORIZADA | FRESCOLANTA | FRESA | BOLSA | 200-249 CC
46023,ATLANTICO,SUPERETES,ALPINA,LECHE SABORIZADA,ALPIN,CHOCOLATE,BOLSA,200-249 CC,11500.0003,107.31359999999999,1234106.4339999999,0.82482325000000001,18.015899999999998,46023,2026-01-01,2026-01-01,ATLANTICO | SUPERETES | ALPINA | LECHE SABORIZADA | ALPIN | CHOCOLATE | BOLSA | 200-249 CC
46023,CENTRO,SUPERETES,POSTOBON,LECHE SABORIZADA,BILAC,CHOCOLATE,BOLSA,200-249 CC,9499.9999000000007,60.771599999999999,577330.19240000006,2.2345568,2.0933999999999999,46023,2026-01-01,2026-01-01,CENTRO | SUPERETES | POSTOBON | LECHE SABORIZADA | BILAC | CHOCOLATE | BOLSA | 200-249 CC
